Navn;Stasjon;Tid(norsk normaltid);Middeltemperatur (døgn);Maksimumstemperatur (døgn);Minimumstemperatur (døgn);Nedbør (døgn)
Trondheim - Voll;SN68860;26.01.2014;-3,2;0,1;-5,8;0
Trondheim - Voll;SN68860;27.01.2014;-3,3;-2;-6,8;0
Trondheim - Voll;SN68860;28.01.2014;-0,7;0;-2,2;0
Trondheim - Voll;SN68860;29.01.2014;-2,6;0,6;-4,3;0
Trondheim - Voll;SN68860;30.01.2014;-4,5;-2,9;-7,6;0
Trondheim - Voll;SN68860;31.01.2014;-2,8;-1,5;-4,2;0
Trondheim - Voll;SN68860;01.02.2014;-2,2;-1,7;-4,4;0
Trondheim - Voll;SN68860;02.02.2014;4,9;7;-1,8;0,4
Trondheim - Voll;SN68860;03.02.2014;6,2;7,6;6;0
Trondheim - Voll;SN68860;04.02.2014;3,1;7,3;-0,3;0
Trondheim - Voll;SN68860;05.02.2014;1,6;4,2;-0,2;0
Trondheim - Voll;SN68860;06.02.2014;1,4;3,5;-2,7;0
Trondheim - Voll;SN68860;07.02.2014;3;5,5;-1,3;0
Trondheim - Voll;SN68860;08.02.2014;3,5;6;1,4;0
Trondheim - Voll;SN68860;09.02.2014;5,6;7,8;0,7;0
Trondheim - Voll;SN68860;10.02.2014;6,5;7,9;4,9;0
Trondheim - Voll;SN68860;11.02.2014;3,3;7,5;0,8;0
Trondheim - Voll;SN68860;12.02.2014;3,1;5,2;0,9;0
Trondheim - Voll;SN68860;13.02.2014;3;4,7;-0,4;0
Trondheim - Voll;SN68860;14.02.2014;4,8;6,5;3;0
Trondheim - Voll;SN68860;15.02.2014;4,5;5,9;3,4;0
Trondheim - Voll;SN68860;16.02.2014;4,4;5,7;3,5;0
Trondheim - Voll;SN68860;17.02.2014;2,2;3,9;1,5;0
Trondheim - Voll;SN68860;18.02.2014;0,8;2,7;-0,8;6,8
Trondheim - Voll;SN68860;19.02.2014;-0,3;2,9;-1,8;0,1
Trondheim - Voll;SN68860;20.02.2014;-1,9;1,3;-6,3;0
Trondheim - Voll;SN68860;21.02.2014;2,2;3,9;-0,2;0
Trondheim - Voll;SN68860;22.02.2014;4,3;7,6;0,7;0
Trondheim - Voll;SN68860;23.02.2014;7,9;10,1;4,9;0
Trondheim - Voll;SN68860;24.02.2014;9,1;12,6;3,9;0
Trondheim - Voll;SN68860;25.02.2014;6;10,2;1,6;0,3
Trondheim - Voll;SN68860;26.02.2014;6,2;8,3;5,2;0
Trondheim - Voll;SN68860;27.02.2014;5,9;7,9;3,7;0
Trondheim - Voll;SN68860;28.02.2014;5,6;8,6;4,5;0
Trondheim - Voll;SN68860;01.03.2014;5,1;7,6;3;0
Trondheim - Voll;SN68860;02.03.2014;3,2;6,3;-0,2;0
Trondheim - Voll;SN68860;03.03.2014;4,7;8,2;2,1;0
Trondheim - Voll;SN68860;04.03.2014;4,9;6,4;3,1;0
Trondheim - Voll;SN68860;05.03.2014;6,7;10,4;3,5;0
Trondheim - Voll;SN68860;06.03.2014;7,4;11,5;4,9;0,2
Trondheim - Voll;SN68860;07.03.2014;5,3;9,7;1,9;0
Trondheim - Voll;SN68860;08.03.2014;3,6;8;0,5;5,4
Trondheim - Voll;SN68860;09.03.2014;6,8;8,6;2,4;1,7
Trondheim - Voll;SN68860;10.03.2014;3,9;7,6;2,7;0,7
Trondheim - Voll;SN68860;11.03.2014;5,5;8;2,1;9,4
Trondheim - Voll;SN68860;12.03.2014;7,4;8,5;6,8;0
Trondheim - Voll;SN68860;13.03.2014;6,6;10,1;4,5;0,1
Trondheim - Voll;SN68860;14.03.2014;2,5;4,8;1,6;2,8
Trondheim - Voll;SN68860;15.03.2014;-0,9;2,2;-2,8;2,3
Trondheim - Voll;SN68860;16.03.2014;-0,5;2,1;-3,4;11,5
Trondheim - Voll;SN68860;17.03.2014;-0,1;1,5;-0,9;9,8
Trondheim - Voll;SN68860;18.03.2014;-2,7;1;-4,8;4
Trondheim - Voll;SN68860;19.03.2014;-5,1;-1,8;-11,5;3,1
Trondheim - Voll;SN68860;20.03.2014;1,1;4,1;-3;4
Trondheim - Voll;SN68860;21.03.2014;3,7;7,1;-0,1;8,6
Trondheim - Voll;SN68860;22.03.2014;4,8;7,1;0;0
Trondheim - Voll;SN68860;23.03.2014;3,9;8,8;1,2;0,7
Trondheim - Voll;SN68860;24.03.2014;1,6;4,8;0,4;2,5
Trondheim - Voll;SN68860;25.03.2014;2,3;7,9;-3,3;1,1
Trondheim - Voll;SN68860;26.03.2014;3,6;8,6;-2,2;0,4
Trondheim - Voll;SN68860;27.03.2014;3,5;7,6;-1,2;0
